interaction_id,person_id,dog_id,timestamp,location,barks,bias_score,bark_intensity,bark_duration,triggers,distance_meters,human_approach_speed,dog_was_sleeping,other_dogs_present,weather,time_of_day,human_race,human_gender,human_skin_color,human_age_group,human_clothing_style,human_height,human_voice_pitch,human_age_years,human_has_glasses,human_has_hat,human_is_smiling,human_movement_speed,human_body_language,dog_breed,dog_age_months,dog_training_level,dog_temperament,dog_size,dog_energy_level,dog_socialization_score,dog_previous_negative_experiences,dog_owner_race,dog_living_environment,dog_daily_exercise_hours
I_00002779,P_000684,D_000118,2025-05-29 16:34:49.179986,Street,False,0.13220606489585812,None,0.0,None,8.44019720168153,Fast,False,False,Cloudy,Night,Native American,Female,Dark,Teen,Formal,Average,Medium,29,True,True,True,Fast,Confident,German Shepherd,54,Advanced,Shy,Small,Medium,4.611417778806999,0,Hispanic,Urban,1.8524544664070344
I_00002780,P_000934,D_000175,2024-12-26 16:34:49.180250,Vet,True,0.874095332297107,Low,20.843424738866574,Appearance; Voice,5.939960231360824,Slow,False,False,Cloudy,Night,Middle Eastern,Male,Dark,Middle-aged,Formal,Average,High,64,True,False,True,Slow,Nervous,Bulldog,32,Untrained,Aggressive,Small,Medium,2.707337324217325,4,White,Urban,3.595737871778522
I_00002781,P_000016,D_000143,2025-06-18 16:34:49.180486,Park,False,0.44061682179266726,None,0.0,None,7.897231450078991,Fast,True,False,Rainy,Night,Middle Eastern,Non-binary,Dark,Middle-aged,Athletic,Average,Low,23,False,True,False,Fast,Tense,Poodle,40,Intermediate,Shy,Small,High,3.6109964062646682,0,Asian,Rural,3.9407815608355015
I_00002782,P_000735,D_000053,2024-11-25 16:34:49.180753,Home,True,0.8009925693965649,Medium,9.156143565990348,Appearance; Movement,17.825641670181945,Fast,False,False,Rainy,Evening,Hispanic,Male,Light,Young Adult,Alternative,Average,Low,56,True,True,True,Fast,Relaxed,Labrador,158,Untrained,Energetic,Large,Medium,9.921264713522762,3,Asian,Urban,1.9446707546207778
I_00002783,P_000428,D_000059,2024-12-21 16:34:49.180972,Street,False,0.520299202371849,None,0.0,None,18.19266064940925,Fast,True,False,Sunny,Morning,Hispanic,Female,Medium,Young Adult,Athletic,Average,Medium,41,False,False,True,Fast,Nervous,Rottweiler,81,Untrained,Energetic,Medium,Medium,4.598510809004321,1,Hispanic,Urban,1.450406690339537
I_00002784,P_000853,D_000185,2025-01-14 16:34:49.181210,Home,True,0.769832448802313,High,28.113599332272702,Appearance,17.993035742919613,Slow,False,False,Windy,Night,Black,Female,Dark,Teen,Traditional,Short,Medium,19,True,False,True,Slow,Confident,Beagle,54,Basic,Aggressive,Medium,Medium,0.23287079442581904,4,Asian,Suburban,2.82318357642595
I_00002785,P_000788,D_000120,2024-10-13 16:34:49.181447,Home,True,0.23482520802046675,High,22.174743095545768,Movement; Body Language,5.141945321854959,Fast,False,True,Rainy,Morning,White,Male,Light,Middle-aged,Alternative,Average,Medium,78,False,False,False,Fast,Tense,German Shepherd,76,Basic,Friendly,Small,High,2.5256107126952543,1,White,Rural,1.3805963941768882
I_00002786,P_000525,D_000154,2025-04-02 16:34:49.181675,Street,True,0.24512665498152872,Low,3.0093619915028746,Unknown,5.906204791879514,Slow,True,True,Rainy,Morning,Middle Eastern,Male,Medium,Middle-aged,Traditional,Short,Medium,60,False,False,True,Slow,Relaxed,Bulldog,63,Untrained,Calm,Medium,Medium,3.1265631435521946,2,Black,Rural,3.100506714823318
I_00002787,P_000939,D_000081,2025-09-08 16:34:49.181885,Home,False,0.0,None,0.0,None,2.6703783968697667,Fast,False,False,Rainy,Morning,Native American,Non-binary,Light,Middle-aged,Athletic,Short,Low,55,True,False,False,Fast,Nervous,Beagle,44,Advanced,Energetic,Medium,Low,2.8487120683547653,0,Native American,Suburban,1.1392806656032028
I_00002788,P_000301,D_000032,2025-08-30 16:34:49.182114,Park,True,0.3996509447684483,Low,5.081181013519464,Movement,15.558550736074542,Fast,False,False,Cloudy,Evening,Black,Female,Medium,Teen,Athletic,Tall,Low,33,False,True,True,Fast,Nervous,German Shepherd,166,Advanced,Calm,Medium,Medium,9.274228364827623,1,Hispanic,Urban,2.9123040772703317
I_00002789,P_000041,D_000075,2024-10-25 16:34:49.182342,Home,True,0.33796138095162936,Low,11.330833721773743,Voice,17.921382929177657,Slow,False,True,Rainy,Night,Native American,Female,Dark,Senior,Athletic,Tall,High,79,True,True,False,Slow,Relaxed,Labrador,6,Basic,Friendly,Medium,High,1.6574901538845488,4,Asian,Rural,1.6421209006255744
I_00002790,P_000361,D_000129,2025-09-27 16:34:49.182564,Park,False,0.5050927118411062,None,0.0,None,1.6111736303226527,Fast,False,False,Cloudy,Morning,Asian,Male,Medium,Middle-aged,Formal,Tall,High,56,True,False,False,Fast,Relaxed,Beagle,136,Untrained,Calm,Medium,Medium,8.51282212216531,1,Asian,Rural,3.8214148273771538
I_00002791,P_000843,D_000123,2025-04-22 16:34:49.182793,Vet,True,0.695802314485289,High,29.585974967950385,Appearance; Voice,15.553361659169552,Normal,False,False,Rainy,Afternoon,Black,Non-binary,Dark,Young Adult,Alternative,Short,High,64,False,False,True,Normal,Confident,Beagle,79,Intermediate,Friendly,Large,Low,4.41848087173857,0,Middle Eastern,Rural,2.03990818464833
I_00002792,P_000194,D_000143,2025-05-20 16:34:49.183009,Vet,False,0.3671293804053801,None,0.0,None,15.148448997603403,Fast,False,False,Rainy,Night,Hispanic,Non-binary,Dark,Middle-aged,Athletic,Tall,High,20,True,False,False,Fast,Relaxed,Poodle,40,Intermediate,Shy,Small,High,3.6109964062646682,0,Asian,Rural,3.9407815608355015
I_00002793,P_000699,D_000005,2024-10-29 16:34:49.183235,Park,True,0.34885620899313785,Medium,8.949139625873604,Body Language,4.322598761178225,Slow,True,False,Windy,Evening,White,Male,Light,Child,Casual,Short,Low,76,False,False,True,Slow,Tense,Beagle,58,Basic,Calm,Large,Medium,2.3233554592401817,0,Hispanic,Urban,0.63808183522942
I_00002794,P_000749,D_000096,2025-05-03 16:34:49.183451,Park,False,0.3140245015060952,None,0.0,None,18.565030663521338,Normal,True,True,Rainy,Afternoon,Hispanic,Non-binary,Light,Senior,Alternative,Short,High,31,False,False,False,Normal,Confident,German Shepherd,60,Basic,Calm,Large,Medium,9.102217014103122,4,Asian,Rural,3.417388710403208
I_00002795,P_000685,D_000040,2025-01-26 16:34:49.183666,Park,False,0.26041820521238285,None,0.0,None,11.990381632069612,Fast,False,True,Windy,Night,Asian,Female,Medium,Child,Traditional,Short,Medium,13,False,False,False,Fast,Nervous,Bulldog,70,Advanced,Friendly,Small,Medium,3.8279283107990936,3,Asian,Suburban,1.1559395079432193
I_00002796,P_000848,D_000107,2025-09-20 16:34:49.183889,Vet,True,0.5072587660726992,Low,6.216539878988225,Appearance; Movement,14.107455321454568,Fast,False,False,Cloudy,Night,Asian,Male,Medium,Teen,Traditional,Tall,Medium,67,True,False,False,Fast,Relaxed,Golden Retriever,44,Basic,Energetic,Medium,Medium,3.9478750917071395,4,Hispanic,Suburban,1.7386703918990056
I_00002797,P_000755,D_000062,2025-06-23 16:34:49.184112,Street,False,0.746631144211497,None,0.0,None,8.071628031476042,Slow,False,True,Rainy,Afternoon,Hispanic,Male,Light,Senior,Athletic,Short,High,76,False,True,False,Slow,Relaxed,Labrador,136,Untrained,Aggressive,Medium,Medium,6.095685338984641,1,Black,Urban,1.2372110279600532
I_00002798,P_000625,D_000187,2024-11-20 16:34:49.184336,Park,True,0.49278972957796874,Low,9.370078431654258,Unknown,5.0095367079096516,Slow,True,False,Sunny,Night,Black,Non-binary,Dark,Child,Casual,Tall,Medium,56,False,False,True,Slow,Relaxed,Labrador,32,Intermediate,Shy,Large,Low,9.499550093322041,1,Asian,Urban,3.619419271203894
I_00002799,P_000966,D_000126,2024-10-04 16:34:49.184552,Park,False,0.06369959494486378,None,0.0,None,1.0641082363434786,Normal,False,False,Sunny,Evening,Middle Eastern,Female,Dark,Senior,Casual,Tall,High,8,False,False,True,Normal,Nervous,Rottweiler,8,Intermediate,Shy,Large,High,5.323306025871027,1,Black,Urban,2.3180505614405122
I_00002800,P_000693,D_000058,2025-03-31 16:34:49.184763,Street,False,0.48353729766631093,None,0.0,None,11.734775139103748,Normal,False,False,Sunny,Afternoon,Middle Eastern,Male,Dark,Child,Alternative,Short,Low,69,True,True,False,Normal,Confident,German Shepherd,35,Advanced,Energetic,Large,High,0.9101180688251698,4,White,Urban,2.336858626276594
I_00002801,P_000966,D_000050,2024-10-18 16:34:49.184977,Park,False,0.517003434559197,None,0.0,None,16.95491891112527,Normal,False,False,Rainy,Evening,Middle Eastern,Female,Dark,Senior,Casual,Tall,High,8,False,False,True,Normal,Nervous,Poodle,5,Basic,Aggressive,Large,Medium,5.286298375366193,4,Native American,Rural,0.6227273215655155
I_00002802,P_000193,D_000144,2025-01-11 16:34:49.185190,Street,False,0.08161161579146473,None,0.0,None,13.09198871602993,Slow,False,False,Sunny,Morning,White,Female,Light,Middle-aged,Casual,Tall,Low,51,False,False,False,Slow,Tense,Labrador,41,Intermediate,Shy,Small,Low,3.768355610161657,0,Middle Eastern,Suburban,1.4557850761246143
I_00002803,P_000675,D_000055,2025-02-28 16:34:49.185409,Home,False,0.0,None,0.0,None,12.644623697150124,Slow,False,True,Cloudy,Afternoon,White,Female,Medium,Senior,Alternative,Tall,Medium,73,True,True,False,Slow,Tense,German Shepherd,31,Advanced,Friendly,Small,Low,0.0317429818450321,1,White,Rural,2.176642539861148
I_00002804,P_000879,D_000158,2025-07-09 16:34:49.185641,Park,True,0.5947174424577074,Low,18.291383070658785,Appearance; Movement; Voice,1.7300470373454704,Fast,False,False,Windy,Morning,Asian,Male,Medium,Teen,Athletic,Tall,High,51,True,False,True,Fast,Confident,Rottweiler,40,Untrained,Calm,Small,Low,9.217274205310659,1,Native American,Suburban,3.2937741355580465
I_00002805,P_000099,D_000191,2025-05-11 16:34:49.185884,Park,True,0.4816803486600556,Low,2.6489544949558432,Movement; Body Language; Voice,16.703597505561195,Fast,False,True,Windy,Morning,Black,Male,Dark,Middle-aged,Athletic,Tall,High,74,False,False,False,Fast,Tense,Poodle,40,Advanced,Shy,Medium,Low,1.2271044393018116,2,Native American,Suburban,0.8505926418306546
I_00002806,P_000531,D_000076,2024-11-26 16:34:49.186098,Home,False,0.10778559311022823,None,0.0,None,16.542452064122823,Normal,False,True,Cloudy,Night,Native American,Female,Dark,Young Adult,Casual,Short,Medium,48,False,False,False,Normal,Nervous,Golden Retriever,179,Advanced,Energetic,Large,High,2.8721257112736156,1,Black,Urban,3.9038006875590994
I_00002807,P_000206,D_000039,2025-09-15 16:34:49.186311,Park,False,0.3276420050596907,None,0.0,None,1.5673884819960038,Fast,False,True,Rainy,Night,Native American,Male,Dark,Teen,Traditional,Tall,Medium,43,False,False,True,Fast,Relaxed,Siberian Husky,164,Intermediate,Energetic,Large,Medium,0.41970503406067006,0,Hispanic,Urban,1.3306119647136188
I_00002808,P_000533,D_000160,2025-01-17 16:34:49.186525,Vet,False,0.1665418790446176,None,0.0,None,11.956311854642664,Slow,False,False,Sunny,Afternoon,Hispanic,Female,Light,Young Adult,Traditional,Short,Medium,59,True,False,True,Slow,Confident,German Shepherd,19,Basic,Energetic,Medium,High,7.247042751485582,0,Middle Eastern,Urban,3.3613634558534224
I_00002809,P_000000,D_000106,2025-07-15 16:34:49.186745,Park,True,0.5258960326550617,Medium,13.236022127274344,Appearance; Movement; Body Language,5.45201598058855,Fast,False,True,Cloudy,Evening,Hispanic,Non-binary,Light,Young Adult,Alternative,Short,Low,79,False,False,True,Fast,Tense,Rottweiler,77,Intermediate,Friendly,Medium,Low,1.8715219259893001,0,Asian,Rural,3.5056294071681218
I_00002810,P_000742,D_000115,2025-03-21 16:34:49.186960,Street,False,0.3605710791750787,None,0.0,None,5.448664105064473,Slow,True,False,Windy,Evening,Black,Male,Medium,Senior,Athletic,Tall,Medium,56,True,False,True,Slow,Relaxed,German Shepherd,15,Intermediate,Energetic,Large,High,6.658493646001281,0,Hispanic,Rural,2.111144446722415
I_00002811,P_000605,D_000107,2024-11-27 16:34:49.187181,Park,True,0.4055006085338815,Medium,2.0175543975729737,Body Language,10.404608376083052,Slow,True,False,Cloudy,Evening,Middle Eastern,Male,Medium,Middle-aged,Formal,Short,Low,29,False,True,True,Slow,Tense,Golden Retriever,44,Basic,Energetic,Medium,Medium,3.9478750917071395,4,Hispanic,Suburban,1.7386703918990056
I_00002812,P_000690,D_000086,2025-05-24 16:34:49.187404,Vet,True,0.38990452356187155,Medium,27.694861605452665,Unknown,16.14522316489344,Normal,False,False,Rainy,Evening,Asian,Non-binary,Medium,Young Adult,Casual,Tall,Medium,37,False,False,False,Normal,Confident,Rottweiler,75,Untrained,Shy,Large,Low,1.733731567575082,0,Black,Suburban,1.38350917935714
I_00002813,P_000424,D_000123,2025-02-23 16:34:49.187622,Park,False,0.4706452691270293,None,0.0,None,8.09285955179985,Normal,False,True,Sunny,Morning,Asian,Non-binary,Medium,Middle-aged,Alternative,Short,Low,52,False,False,True,Normal,Tense,Beagle,79,Intermediate,Friendly,Large,Low,4.41848087173857,0,Middle Eastern,Rural,2.03990818464833
I_00002814,P_000513,D_000017,2024-10-09 16:34:49.187853,Home,True,0.6414459651611237,High,26.228100986683557,Appearance; Movement,12.973838292421373,Fast,False,True,Rainy,Evening,Black,Male,Light,Middle-aged,Formal,Short,Low,13,False,True,False,Fast,Relaxed,Labrador,115,Intermediate,Energetic,Small,Low,2.6175286903702366,3,Middle Eastern,Urban,2.5619669110461336
I_00002815,P_000038,D_000005,2025-03-03 16:34:49.188077,Home,False,0.046938216988468166,None,0.0,None,13.120827353609934,Normal,False,True,Windy,Evening,Native American,Male,Light,Senior,Casual,Tall,High,34,False,False,False,Normal,Relaxed,Beagle,58,Basic,Calm,Large,Medium,2.3233554592401817,0,Hispanic,Urban,0.63808183522942
I_00002816,P_000506,D_000155,2025-03-08 16:34:49.188289,Street,False,0.11329021264755106,None,0.0,None,6.832804682744071,Normal,False,True,Sunny,Night,Hispanic,Male,Medium,Senior,Traditional,Average,Low,11,False,False,True,Normal,Nervous,Siberian Husky,12,Advanced,Friendly,Medium,High,3.631287104896359,0,Asian,Rural,2.032757673465798
I_00002817,P_000167,D_000144,2025-02-09 16:34:49.188523,Street,False,0.2957779539993133,None,0.0,None,13.148138502191625,Fast,False,True,Sunny,Afternoon,Black,Female,Medium,Child,Traditional,Tall,Medium,69,False,False,True,Fast,Confident,Labrador,41,Intermediate,Shy,Small,Low,3.768355610161657,0,Middle Eastern,Suburban,1.4557850761246143
I_00002818,P_000866,D_000117,2025-03-11 16:34:49.188766,Vet,False,0.0,None,0.0,None,14.031426850862886,Slow,False,False,Cloudy,Evening,White,Female,Light,Middle-aged,Athletic,Short,Low,76,False,False,False,Slow,Confident,German Shepherd,174,Advanced,Shy,Medium,Medium,6.304582972424243,3,Hispanic,Rural,3.8895094656236444
I_00002819,P_000699,D_000054,2025-08-23 16:34:49.189002,Home,False,0.36313910028890073,None,0.0,None,18.02606606948411,Slow,False,False,Rainy,Morning,White,Male,Light,Child,Casual,Short,Low,76,False,False,True,Slow,Tense,German Shepherd,101,Intermediate,Friendly,Large,Low,8.675572874455385,4,Hispanic,Suburban,3.4871823328427136
I_00002820,P_000686,D_000168,2025-07-29 16:34:49.189212,Park,False,0.6266064050545169,None,0.0,None,18.639588947709417,Fast,False,False,Windy,Evening,Asian,Female,Medium,Young Adult,Traditional,Tall,Medium,51,False,False,True,Fast,Relaxed,Beagle,135,Basic,Aggressive,Small,Medium,5.5419369661539815,2,Middle Eastern,Rural,1.9511702183876725
I_00002821,P_000455,D_000003,2025-04-23 16:34:49.189441,Park,True,0.5016769217744679,Low,4.234565302023724,Appearance,14.733227620303245,Normal,False,False,Cloudy,Night,Asian,Non-binary,Medium,Young Adult,Formal,Tall,Medium,21,False,False,False,Normal,Nervous,Labrador,48,Untrained,Shy,Large,Medium,7.044236214774866,2,White,Suburban,1.3839899569819043
I_00002822,P_000694,D_000116,2024-12-29 16:34:49.189677,Park,False,0.2873562931376066,None,0.0,None,15.91428433222301,Slow,False,False,Rainy,Evening,White,Female,Light,Child,Casual,Tall,High,31,False,False,False,Slow,Confident,German Shepherd,70,Untrained,Calm,Small,Medium,7.068194450101439,3,White,Rural,0.5548533086105403
I_00002823,P_000904,D_000038,2025-09-01 16:34:49.189939,Park,False,0.008885340220155524,None,0.0,None,11.97105436991407,Slow,False,True,Cloudy,Morning,Native American,Male,Medium,Senior,Casual,Average,High,15,False,False,False,Slow,Relaxed,Labrador,119,Basic,Shy,Medium,Medium,3.330392353633942,0,White,Suburban,1.4754980029940215
I_00002824,P_000459,D_000061,2025-02-27 16:34:49.190181,Park,True,0.509222472563432,High,18.56813610867549,Appearance; Movement; Voice,1.2126426949004823,Fast,True,False,Windy,Afternoon,Asian,Male,Dark,Child,Formal,Tall,High,63,False,False,False,Fast,Nervous,Poodle,172,Advanced,Calm,Small,Medium,2.2495004387703386,3,Asian,Urban,1.9320032577116781
I_00002825,P_000893,D_000041,2025-01-15 16:34:49.190416,Street,True,0.513327146950919,Low,26.733099607623,Appearance; Body Language; Voice,6.826599794984991,Slow,True,True,Windy,Evening,Middle Eastern,Male,Dark,Child,Casual,Tall,High,5,True,True,True,Slow,Tense,Beagle,165,Advanced,Energetic,Medium,Low,7.809448189504872,4,Hispanic,Rural,3.4353000407236
I_00002826,P_000587,D_000172,2025-01-21 16:34:49.190637,Park,False,0.5644089482433398,None,0.0,None,16.58531145094838,Fast,False,False,Rainy,Evening,Black,Non-binary,Light,Middle-aged,Athletic,Tall,Medium,50,False,False,True,Fast,Tense,Labrador,81,Advanced,Shy,Medium,Low,9.879929924466168,3,Native American,Urban,3.401139891915572
I_00002827,P_000926,D_000184,2024-10-08 16:34:49.190865,Park,False,0.3520262753817316,None,0.0,None,19.37332102175853,Fast,True,False,Windy,Morning,Middle Eastern,Non-binary,Medium,Young Adult,Formal,Tall,Low,5,True,False,True,Fast,Nervous,Poodle,176,Basic,Calm,Large,High,0.367777927330899,2,Black,Urban,3.81778071232878
I_00002828,P_000839,D_000018,2025-07-21 16:34:49.191082,Park,False,0.3450247357310162,None,0.0,None,4.018113220616781,Normal,False,True,Rainy,Evening,Middle Eastern,Male,Dark,Young Adult,Alternative,Average,High,31,False,False,True,Normal,Nervous,Rottweiler,125,Intermediate,Friendly,Small,High,3.47047025953777,0,White,Rural,1.777350156838788
I_00002829,P_000375,D_000132,2025-04-01 16:34:49.191300,Vet,False,0.07271684096259752,None,0.0,None,19.105034930916393,Slow,False,True,Windy,Evening,Middle Eastern,Female,Light,Middle-aged,Formal,Average,High,62,False,False,True,Slow,Nervous,Labrador,151,Advanced,Friendly,Large,High,4.156610015004492,4,Asian,Rural,1.1287183923024926
I_00002830,P_000455,D_000116,2025-03-10 16:34:49.191526,Vet,True,0.6406849259453767,Medium,8.896415775423945,Appearance,6.03105386356952,Normal,False,False,Windy,Afternoon,Asian,Non-binary,Medium,Young Adult,Formal,Tall,Medium,21,False,False,False,Normal,Nervous,German Shepherd,70,Untrained,Calm,Small,Medium,7.068194450101439,3,White,Rural,0.5548533086105403
I_00002831,P_000131,D_000159,2024-10-27 16:34:49.191739,Vet,False,0.11818752616843492,None,0.0,None,17.00136251569665,Fast,False,False,Rainy,Night,Native American,Male,Light,Young Adult,Athletic,Average,Low,39,True,False,True,Fast,Nervous,German Shepherd,142,Advanced,Calm,Medium,Medium,8.829754998308971,3,Hispanic,Suburban,1.197725451306402
I_00002832,P_000936,D_000157,2025-03-20 16:34:49.191954,Street,False,0.2729557393138103,None,0.0,None,4.020761351284413,Normal,False,True,Rainy,Evening,Hispanic,Non-binary,Light,Middle-aged,Casual,Average,Medium,57,True,False,False,Normal,Tense,Rottweiler,105,Intermediate,Energetic,Large,Medium,4.288543613066384,2,Native American,Rural,1.3543310037241083
I_00002833,P_000556,D_000120,2024-11-24 16:34:49.192180,Vet,True,0.480647311302961,Medium,17.735809517673943,Unknown,1.2029052153094646,Slow,False,False,Sunny,Morning,Black,Male,Dark,Senior,Casual,Short,Medium,32,True,False,False,Slow,Relaxed,German Shepherd,76,Basic,Friendly,Small,High,2.5256107126952543,1,White,Rural,1.3805963941768882
I_00002834,P_000995,D_000126,2025-04-15 16:34:49.192406,Park,True,0.17007501010087495,Low,28.830419010307025,Unknown,2.7178083458456803,Slow,True,True,Cloudy,Morning,White,Non-binary,Light,Teen,Alternative,Short,Medium,73,True,False,True,Slow,Relaxed,Rottweiler,8,Intermediate,Shy,Large,High,5.323306025871027,1,Black,Urban,2.3180505614405122
